id,followers,genres,name,popularity
6ucYQLJMMVyN1nO4GebaV2,37088.0,"['afro soul', 'amapiano', 'south african pop']",Reece Madlisa,50
6jG7VTyXJjdrVP4jNjDX9W,230615.0,"['afro soul', 'haitian gospel', 'naija worship', 'south african choral', 'south african gospel', 'south african pop', 'world worship']",Joyous Celebration,50
2gzWmhOZhDN6gXL49JW9qj,506284.0,"['afro soul', 'south african hip hop', 'south african pop', 'south african trap']",Nasty C,57
57LYzLEk2LcFghVwuWbcuS,2226432.0,"['pop', 'r&b']",Summer Walker,81
18CJ8k3h2Rggioow01dlwP,314056.0,"['afro soul', 'south african alternative', 'south african hip hop', 'south african pop', 'south african trap']",Cassper Nyovest,51
2aIcnnHTA16VbmhNJGLrGs,53885.0,"['afro soul', 'south african pop']",Makhadzi,50
60JjUCBeLsuJ95WFvqFiFz,57166.0,"['anthem worship', 'ccm', 'christian pop', 'world worship']",Dante Bowe,64
22JNV0JWTJkY1qzKJhxdRe,232165.0,"['gospel', 'naija worship', 'praise']",Travis Greene,56
0U3b0BjITtQHwjwBVtiGcO,9724.0,[],DMNDS,68
2Ie3P7oklbSFxfrGtrkT9W,10783.0,['lo-fi cover'],Orange Stick,74
4FcZfItjVIsfO9TynErl7X,42453.0,"['pop dance', 'swedish pop', 'tropical house']",Jubël,71
0jRbAcpQhqQJWgtSRG6oYy,14532.0,[],Green Bull,67
6trIghKwHRUyxwvm66HLHH,100256.0,['indie r&b'],Fousheé,72
7CajNmpbOovFoOoasH2HaY,21562562.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris,87
0SwO7SWeDHJijQ3XNS7xEE,2182518.0,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']",MGMT,79
4DFhHyjvGYa9wxdHUjtDkc,1325046.0,"['alternative metal', 'alternative rock', 'nu metal', 'rap rock', 'rock', 'supergroup']",A Perfect Circle,67
7MiDcPa6UiV3In7lIM71IN,11880420.0,"['sertanejo', 'sertanejo universitario']",Gusttavo Lima,84
4BFLElxtBEdsdwGA1kHTsx,485638.0,"['arabic hip hop', 'rap maroc']",ElGrandeToto,69
7gWjOPetXNCBqlVe6axl8K,69654.0,"['hollywood', 'pop']",Lily James,66
5BtHciL0e0zOP7prIHn3pP,3452237.0,"['alternative metal', 'nu metal', 'post-grunge']",Breaking Benjamin,75
70BYFdaZbEKbeauJ670ysI,2935387.0,"['alternative metal', 'nu metal', 'post-grunge']",Shinedown,75
30CTTIqrcr82nS6B40j975,88078.0,['trap mexicano'],Robot95,65
5wPoxI5si3eJsYYwyXV4Wi,657094.0,"['hip hop', 'virginia hip hop']",N.E.R.D,63
7JDSHlDdVTo7aZKdQZ53Vf,1013142.0,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock']",Static-X,63
47z7ZrgFoBvVpCnElCE3Zh,958356.0,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",Yellow Claw,69
37uLId6Z5ZXCx19vuruvv5,585512.0,"['alternative dance', 'dance rock', 'dance-punk', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",Hot Chip,62
2vd2HnNh4pdYa9gDVHFjEu,719819.0,"['alternative metal', 'christian metal', 'melodic metalcore', 'metalcore', 'nu metal']",As I Lay Dying,62
2xOp0rCDPAmYqnL2UFbaDY,16032.0,"['british soundtrack', 'deep soundtrack', 'soundtrack']",Benjamin Wallfisch,62
1ZTdxfZTeztyAgKUJVLxAI,1097280.0,"['opm', 'pinoy rock', 'pop rock']",Rivermaya,62
5wFXmYsg3KFJ8BDsQudJ4f,370406.0,['indie rock'],Manchester Orchestra,63
3xU8YsNNkmWSPewlB18NUz,1630163.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Harshdeep Kaur,62
7bvcQXJHkFiN1ppIN3q4fi,897964.0,"['british soul', 'neo soul', 'pop rock']",Joss Stone,62
6rqlONGmPuP2wJVSfliLBI,474547.0,"['german hip hop', 'german pop', 'german rock']",Peter Fox,62
5HA5aLY3jJV7eimXWkRBBp,627547.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']",Epica,63
2IzxJqK9NbSIdw7rQVW03P,484501.0,['latin worship'],Barak,62
4IliztYDlfMvzQzbx50o60,834347.0,"['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'post-grunge']",Flyleaf,63
6SsTlCsuCYleNza6xGwynu,92794.0,"['electropop', 'europop', 'swedish electropop', 'swedish idol pop', 'swedish pop']",Agnes,62
5lTjv8Ag00qHSGhvK4JbeF,6184.0,"['png pop', 'polynesian pop']",Justin Wellington,62
0oBEeN6BCxEgMogzThqrPf,906755.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Big & Rich,62
40JMTpVRUw90SrN4pFA6Mz,339835.0,"['chilean indie', 'chilean rock', 'latin alternative', 'latintronica', 'nueva cancion', 'rap chileno', 'rap latina', 'reggae en espanol']",Ana Tijoux,62
6Jrxnp0JgqmeUX1veU591p,594788.0,"['alternative dance', 'dance-punk', 'electropop', 'escape room', 'new rave']",Santigold,62
6AMa1VFQ7qCi61tCRtVWXe,440207.0,"['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Jim Jones,62
1Dvfqq39HxvCJ3GvfeIFuT,645410.0,"['alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal']",Mastodon,62
0tO6cknJdoU4J9vhjauYKY,1579.0,[],Simon Jäger,61
6XpXnnKHIhCOUbOLOJGe6o,116214.0,"['hip hop', 'indie hip hop', 'rap', 'underground hip hop']",REASON,61
39m45GawtjXnazyVoEGkfb,374834.0,"['latin christian', 'latin worship', 'rock cristiano', 'world worship']",En Espíritu Y En Verdad,61
3X3UuLUdMaQjXAC3FM3ckd,21818.0,"['hoerspiel', 'reading']",Kerstin Gier,61
6e9wIFWhBPHLE9bXK8gtBI,603567.0,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Editors,61
6GRC8segVAr34gm6pjfSoQ,645305.0,"['colombian pop', 'ecuadorian pop', 'latin', 'latin pop', 'latin viral pop', 'tropical']",Fanny Lu,61
2aYJ5LAta2ScCdfLhKgZOY,429831.0,"['dance pop', 'electropop', 'neon pop punk', 'pop punk', 'post-teen pop']",Cobra Starship,63
2Js5EdWOVgL2B2CbtXr5n1,879888.0,"['adoracao', 'brazilian gospel', 'rock cristiano', 'rock gospel brasileiro']",Thalles Roberto,63
6ZiGAU6TJQEyidFQ22eIOS,3916.0,"['funk carioca', 'rave funk']",Mc Rennan,70
6L7a6wPGpvLtTwOsMLnF1z,141671.0,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",D-Block & S-te-Fan,64
4wo1267SJuUfHgasdlfNfc,730107.0,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",The Raconteurs,63
5JgxqXmh1TrVDZn7gAgqLw,10533.0,['shanty'],Sean Dagher,62
2n6FviARgtjjimZXu18uRM,184248.0,"['alternative dance', 'dance-punk', 'new rave', 'queercore', 'riot grrrl']",Le Tigre,62
5Nq9MbzweBc5oL4WzsECx4,501762.0,"['chanson', 'francoton', 'french pop', 'french rock']",Calogero,62
7qjoG7bwhAjSd7nJTcjgAk,282459.0,"['argentine rock', 'cantautor', 'chicha', 'chilean rock', 'latin alternative', 'latin rock', 'nu-cumbia', 'nueva cancion', 'rock en espanol', 'rock nacional']",Kevin Johansen,61
3HJIB8sYPyxrFGuwvKXSLR,496848.0,"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'stomp and holler']",TV On The Radio,61
5hHcAWKNV84BEbkRnbQ6A7,375154.0,"['dutch indie rock', 'dutch pop', 'dutch rock']",Kensington,61
65GDNtLQdPv30IljvoE2KW,72873.0,"['flamenco urbano', 'pop flamenco', 'rock andaluz', 'spanish pop']",Maki,61
0bxHci3JIhhKA53n8rH3tT,160937.0,"['drum and bass', 'liquid funk', 'uk dance', 'uk dnb']",High Contrast,61
3HxTMZ6kZ9OuvFfwcYJwov,633970.0,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']",Jads & Jadson,61
5RPzPJCg4ER1LzQkorZ31p,211186.0,"['deep minimal techno', 'minimal techno', 'new french touch', 'tropical house']",Worakls,61
6MrdwyCIKbpXmTKQBlG3uq,475740.0,"['chopped and screwed', 'dirty south rap', 'gangster rap', 'houston rap', 'latin hip hop', 'rap', 'southern hip hop']",Z-Ro,61
2Waw2sSbqvAwK8NwACNjVo,452525.0,"['antiviral pop', 'comic']",Bo Burnham,61
7zVYyYhGZxvPHPuhzReYHP,774009.0,"['arabesk', 'deep turkish pop', 'turkish pop', 'turkish trap pop']",Ziynet Sali,61
74aLweE8FHHf4yN5TWv1GM,480390.0,"['dark rock', 'finnish alternative rock', 'gothic metal']",HIM,61
4Js9eYwAf9rypNtV8pNSw9,351794.0,"['crunk', 'dirty south rap', 'hip pop', 'north carolina hip hop', 'pop rap', 'southern hip hop']",Petey Pablo,61
2Z7UcsdweVlRbAk5wH5fsf,756580.0,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",The Last Shadow Puppets,64
1oKdM70mJD8VvDOTKeS8t1,50448.0,['nyc pop'],Emily Warren,63
7LgAW1ZiEd8f3HtCMGFaGx,199929.0,['brazilian edm'],Chemical Surf,63
5slpk6nu2IwwKx0EHe3GcL,611592.0,"['eurovision', 'german pop']",Lena,63
37hAfseJWi0G3Scife12Il,1425645.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'scam rap', 'trap queen']",City Girls,77
7A0awCXkE1FtSU8B0qwOJQ,652260.0,"['electronica', 'future garage', 'new rave']",Jamie xx,65
6pNgnvzBa6Bthsv8SrZJYl,580407.0,['vocaloid'],Miku Hatsune,67
5gFPi3KWXEwA9bLEO47Ow0,1641296.0,['turkish pop'],Sıla,63
1l9d7B8W0IHy3LqWsxP2SH,613662.0,"['alternative dance', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'vapor soul']",Phantogram,63
6u11Qbko2N2hP4lTBYjX86,306437.0,"['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",Peter Bjorn and John,63
7zJL978NtANOysfGY21ty6,144317.0,"['grime', 'uk alternative hip hop', 'uk hip hop']",Ghetts,63
06HL4z0CvFAxyc27GXpf02,38869193.0,"['pop', 'post-teen pop']",Taylor Swift,98
53XhwfbYqKCa1cC15pYq2q,33665795.0,"['modern rock', 'rock']",Imagine Dragons,89
0C8ZW7ezQVs4URX5aX7Kqx,26692413.0,"['dance pop', 'pop', 'post-teen pop']",Selena Gomez,89
5YGY8feqx7naU7z4HrwZM6,14779387.0,"['dance pop', 'pop', 'post-teen pop']",Miley Cyrus,88
1sVmXkzX2ukc6QvasrDBES,270713.0,"['desi pop', 'filmi', 'modern bollywood']",Asees Kaur,72
5Mq7iqCWBzofK39FBqblNc,596945.0,"['art pop', 'british soul', 'dance pop', 'electropop', 'neo soul', 'pop', 'pop soul', 'tropical house']",Jessie Ware,67
1bwUhKRmEkOZ1wuTnV9XjC,402727.0,"['brooklyn indie', 'chillwave', 'dream pop', 'indie garage rock', 'indie pop', 'indie rock', 'indie surf', 'nu gaze', 'popgaze', 'shoegaze']",Beach Fossils,62
4jkOEd7kQE6UyiXnuQy9pa,1015421.0,['adoracao'],Priscilla Alcantara,62
4HP9KltldfmkH2M2pQozzN,1189721.0,"['mpb', 'musica juiz-forana', 'nova mpb']",Ana Carolina,62
6oO3QiWdVj5FZQwbdRtsRh,852394.0,"['classic russian rock', 'russian rock', 'tatar pop']",Zemfira,62
2wWBoQpcybsDVpouFubTqZ,12081.0,['modern jazz piano'],Kris Bowers,64
2I4hRNCYkPKJQlkoEZKjYx,201645.0,['organic house'],Monolink,64
5GcWBUX00IPuWVGMIRK1sS,851858.0,['venezuelan hip hop'],Residente,66
1gm1katIowFM22Ldqcw6DK,107045.0,"['swedish hip hop', 'swedish trap pop']",Ricky Rich,69
1TMrnxBwZfmfRxsGzkNIHw,457590.0,"['christian hip hop', 'christian trap']",Andy Mineo,66
3yMmYEklQ7gLOZXEFNd3xr,1604308.0,"['desi pop', 'filmi', 'modern bollywood']",Palak Muchhal,66
3YJMzGjAm245zwJooY7PEj,426329.0,"['hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",Chrisette Michele,59
6BD4lgmnh4vy6kkCaZRDWt,198986.0,"['melodic metalcore', 'metalcore', 'screamo', 'uk metalcore', 'uk post-hardcore']",Bury Tomorrow,59
2wSgVsgLUZeDJwoLcPO7ny,497347.0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",Pistol Annies,59
2uvY5pgdD9t1CZ5zMNw1rl,256382.0,"['ambient folk', 'british singer-songwriter', 'indie anthem-folk', 'indie folk']",Lucy Rose,59
462T0buQ5ScBUQCRpodDRf,382031.0,"['funk', 'soul']",Charles Bradley,59
27M9shmwhIjRo7WntpT9Rp,303675.0,"['acoustic rock', 'folk punk']",Frank Turner,59
6cadOIa5DTh6a5mGo5r4bh,127443.0,['soundtrack'],Trent Reznor and Atticus Ross,59
4HQeSXwG2BVH0KvxHE5oCf,2537.0,['filmi'],Suzanne D'Mello,59
5aEWnrN8h3MhuFUPRfaVuy,595498.0,"['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",Case,59
4BKyei61gtyDFxlKhcvBJJ,209185.0,"['alternative metal', 'future rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",Celldweller,59
2HGAZDmVV3GAH4XFAZdvSG,87267.0,"['electro-pop francais', 'french indie pop', 'french indietronica', 'french psychedelic', 'new french touch']",Isaac Delusion,59
3UAk61T8PItbpgEi9u7ofY,180977.0,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop rock']",Andrew Belle,59
376pcuw4IgWBMOUwCr8kIm,238617.0,"['chinese indie', 'mandopop', 'singaporean mandopop', 'singaporean pop', 'singaporean singer-songwriter', 'taiwan singer-songwriter']",Tanya Chua,59
2wjmZuSHtRx96Qxb8HiP2o,322481.0,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Guasones,59
2UwJRAgSOi1zcLkvUNc8XL,148392.0,"['bitpop', 'chiptune', 'indie game soundtrack', 'japanese vgm', 'nintendocore']",Anamanaguchi,59
04XggbrM51GcFPTxBYtRXT,61886.0,"['art pop', 'indie folk', 'indie pop', 'indie rock']",Rostam,59
3nQ59hkeciYoR6RreQL4Rv,105222.0,[],Darren Criss,59
0wm6v5GU6VbR1wtsm0YiTV,118626.0,['polish hip hop'],Słoń,59
4d53BMrRlQkrQMz5d59f2O,244589.0,"['funk', 'indie soul', 'neo soul', 'pop soul', 'soul']",Mayer Hawthorne,59
6PZYFmF3PH6cOREAzfXiAL,28832.0,"[""children's music""]",The Countdown Kids,59
5tLcSmEpxduAsr5nLUeJ7D,192578.0,['sleep'],Musica Relajante,59
3pTE9iaJTkWns3mxpNQlJV,765881.0,"['alternative dance', 'british indie rock', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'stomp and holler']",Bombay Bicycle Club,65
7jp5R1aY7kmwBYX3jIu9yk,201060.0,"['nederlandse hardstyle', 'partyschlager', 'tekk']",Jebroer,65
0Cd6nHYwecCNM1sVEXKlYr,862013.0,"['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'pop dance']",Krewella,65
1f5GqyOPo0CkotzzRwviBu,967665.0,"['comedy rap', 'comic', 'pop rap']",The Lonely Island,65
5sK8BsvyDl4TFA6KaBf8or,237438.0,['dancehall'],Charly Black,65
1kNQXvepPjaPgUfeDAF2h6,655135.0,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'rock']",You Me At Six,65
3phVKYqeq84Ai91CHTQfNq,435881.0,"['latin worship', 'world worship']",Hillsong en Español,65
4mAsWDGLUIEdo6imU77WG6,501374.0,"['italian adult pop', 'italian pop', 'italian reggae']",Boomdabash,65
3836OTICMPjhTMMcpPw4EC,159838.0,"['nordic house', 'norwegian pop', 'pop dance', 'tropical house']",Broiler,65
4wyNyxs74Ux8UIDopNjIai,587428.0,['uk alternative pop'],King Krule,63
2t2XKfWKLXpFIjFwy1K8wx,505240.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck']",Aaron Lewis,63
4vnmifnGOeRXfNTRtgd4Tj,711219.0,"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient']",Sexion d'Assaut,63
3eVa5w3URK5duf6eyVDbu9,639381.0,[],ROSÉ,80
6L34dW6SKMSDaGIfYDU19j,1454152.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",Maes,74
5QySqc6yAFDx9m7fedFZmC,247453.0,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",Brennan Heart,68
1BhWF9W2PngtPSyobKg0rP,1482936.0,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",Pia Mia,67
6cutt8thPFUICMfxaYerWd,317878.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese post-hardcore']",MY FIRST STORY,62
1WjBIvYAnZTkTh5UiZNwlR,251860.0,"['electronica', 'german techno', 'minimal techno', 'organic electronic', 'organic house', 'tech house']",Oliver Koletzki,62
3dXC1YPbnQPsfHPVkm1ipj,151360.0,"['dancehall', 'lovers rock', 'modern reggae', 'reggae fusion']",Christopher Martin,62
09J4zbHHwNNlN2tfgJIg21,165843.0,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",Anarbor,62
5erZiBCKPxe9FaTiXHO00m,53603.0,"['dutch hip hop', 'dutch rap pop']",Adje,62
5F4ObszoeVebqtc0B3XqJa,195849.0,"['epicore', 'scorecore', 'video game music']",Audiomachine,62
7sgWBYtJpblXpJl2lU5WVs,286062.0,"['alternative dance', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']",Electric Guest,62
3uGFTJ7JMllvhgGpumieHF,811889.0,"['k-pop', 'korean pop']",AILEE,62
6dgwEwnK0YtDfS9XhRwBTG,486604.0,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'shimmer pop']",Broken Bells,62
7pGyQZx9thVa8GxMBeXscB,157944.0,['reggae fusion'],K'NAAN,62
0MZ55DwuMQ1B2TXq9lcrE4,694986.0,"['german indie', 'german pop', 'german rock']",Kraftklub,61
1l0mKo96Jh9HVYONcRl3Yp,1817155.0,"['dance pop', 'k-pop', 'k-pop girl group']",2NE1,61
2C9n4tQgNLhHPhSCmdsQnk,409370.0,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",David Archuleta,61
1Lwi75x0B1hlJ3FkadbqaF,758.0,[],Detlef Bierstedt,61
7IiSLreTg1of8dDwxwiPw3,138655.0,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop']",Chef'Special,61
5dMnvpYEfXvSexjwnSRH5n,350311.0,"['alt z', 'contemporary country', 'country pop', 'deep talent show']",RaeLynn,61
3K2zB87GZv1krx031en5VA,565912.0,"['alternative dance', 'dance pop', 'electropop', 'neo-synthpop', 'new rave']",La Roux,63
1QMgre3BHX161ZHtWMUu6S,57433.0,"['drum and bass', 'uk dnb']",Dimension,63
1i8SpTcr7yvPOmcqrbnVXY,27772492.0,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",Ozuna,93
28gNT5KBp7IjEOQoevXf9N,8342103.0,"['colombian pop', 'reggaeton colombiano']",Camilo,90
5BcAKTbp20cv7tC5VqPFoC,2562381.0,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Macklemore & Ryan Lewis,78
3Sz7ZnJQBIHsXLUSo0OQtM,1851751.0,"['edmonton indie', 'lo-fi indie']",Mac DeMarco,77
5bWUlnPx9OYKsLiUJrhCA1,2948083.0,"['reggaeton', 'reggaeton flow', 'trap latino']",Jon Z,76
4LXBc13z5EWsc5N32bLxfH,1700952.0,"['french hip hop', 'pop urbaine', 'rap conscient']",Nekfeu,76
4sbXXFzEWJY2zsZjelerjX,3198207.0,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",Dadju,76
2txHhyCwHjUEpJjWrEyqyX,1725537.0,"['neo mellow', 'pop']",Tom Odell,75
2vf4pRsEY6LpL5tKmqWb64,202107.0,"['deep house', 'house', 'pop dance', 'tropical house']",Elderbrook,74
5wXRHaEx8AvtUv0gyZHGf6,42662.0,"['swedish idol pop', 'swedish pop']",Newkid,68
00sCATpEvwH48ays7PlQFU,204790.0,"['desi pop', 'modern bollywood']",Jonita Gandhi,67
1DvtabXAjfrMihPP6JQdHs,657845.0,"['dmv rap', 'drill', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Shy Glizzy,67
2zGf6lwQ9PxXdoeo5XXP2K,4946100.0,"['brazilian hip hop', 'pop nacional']",Projota,70
6guC9FqvlVboSKTI77NG2k,495875.0,"['metalcore', 'pixie', 'sacramento indie', 'screamo', 'swancore']",Dance Gavin Dance,69
7KkqUt65v6LMtR369OQ6FB,87127.0,"['hollywood', 'show tunes']",Jonathan Groff,69
4oDjh8wNW5vDHyFRrDYC4k,417451.0,"['indie soul', 'london rap', 'uk alternative hip hop']",Loyle Carner,69
4FDj6mh458K7m9Txwyj2rt,58356.0,['partyschlager'],Harris & Ford,69
4hz8tIajF2INpgM0qzPJz2,476797.0,"['indie folk', 'indie rock', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow Kitten Surprise,69
1dqGS5sT6PE2wEvP1gROZC,985228.0,"['escape room', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']",Flatbush Zombies,66
2LAqcqAQ8KPTsl1HBgBrqM,8116.0,['hollywood'],Michelle Williams,65
6tUJpYN2aYiXbzAcg0pIOo,313862.0,"['alternative r&b', 'chill r&b', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",Sinead Harnett,65
07EcmJpfAday8xGkslfanE,572014.0,"['afrofuturism', 'alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'rap']",Kevin Abstract,64
5HYNPEO2NNBONQkp3Mvwvc,804624.0,['swing'],Scott Bradlee's Postmodern Jukebox,64
1eKT4nyBWQbYdHm19DrV2P,457426.0,"['adoracao', 'brazilian gospel']",Juliano Son,59
4JqpJeNOhP6bAkolNMLwFg,70896.0,"['alternative r&b', 'chill r&b', 'escape room', 'indie r&b', 'indie soul']",Jean Deaux,59
43JlwunhXm1oqdKyOa2Z9Y,391588.0,"['australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",Hiatus Kaiyote,59
1g51NlHKUXlgfvGP22m0uD,757814.0,"['j-division', 'j-pop', 'j-pop boy group']",J SOUL BROTHERS III,59
7BSNHln0lSqyDHdQ3sv0Q5,60325.0,"['deep german hip hop', 'german alternative rap', 'german pop', 'german underground rap', 'hamburg hip hop', 'indie deutschrap']",Disarstar,59
46xMgypLHP8GNsYME3vRnV,44190.0,['alternative roots rock'],The Forest Rangers,59
4T8dF8zYAxgtlPPICuFQ5w,48030.0,['groove room'],Pascal Junior,59
3GlN5joOPb7aAQVJLSPpJx,285672.0,"['cumbia ranchera', 'pop chileno']",Los Vasquez,59
77t00lrU1uk65snqAdoPnt,952006.0,"['hands up', 'nightcore']",Nightcore,59
5RGAUCWFZyymaMSAZJeice,73277.0,"['compositional ambient', 'scorecore', 'soundtrack']",Abel Korzeniowski,59
3mH3OBKopDDVgnJcT5PrPk,388225.0,['deep flow'],Redfoo,59
61HS7DjYDQIkKSeGvpqmJh,76753.0,"['australian indie', 'australian pop', 'indie soul']",Winston Surfshirt,59
0AunegKKH2ys98aLxq8G1A,1015711.0,"['hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Avant,59
1OVaGC0CDZaxjcPxclSNmp,68896.0,"['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']",Tall Heights,59
0dLWSYE7my9AbpQYNJ0ABV,255666.0,"['belgian indie', 'belgian pop', 'belgian rock']",Oscar and the Wolf,59
2GwILMQr37VYZiTgC5fXUq,2262952.0,"['dangdut', 'dangdut koplo', 'dangdut remix', 'javanese dangdut', 'lagu jawa']",Nella Kharisma,59
5YeoQ1L71cXDMpSpqxOjfH,475178.0,"['finnish power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']",Sonata Arctica,59
6AyvSIi2EyLOaMJCc6J5fZ,658349.0,"['adoracao', 'brazilian gospel', 'louvor', 'rock gospel brasileiro', 'world worship']",Leonardo Gonçalves,59
0vN920jukdAbErvjo2OJ2o,300173.0,"['francoton', 'french pop', 'pop urbaine']",Zaho,59
3KEb1kbIZN5jumsjFEWgSW,30937.0,['pop rock'],Tal Bachman,59
6u8KyY2rfBGDtDejRJ9JaQ,91607.0,"['german pop', 'indie cafe pop', 'liedermacher']",Madeline Juno,59
1bTROl5p3rGTpvKeWnGgrw,293564.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Sohail Sen,59
25FdziPY37yQIRXSk7ZUmS,335736.0,"['turkish hip hop', 'turkish trap', 'turkish trap pop']",Allame,59
2RKcy8YT2w2QYn0D7TjiIi,880325.0,"['brazilian edm', 'brazilian hip hop', 'funk ostentacao', 'trap brasileiro']",Cacife Clandestino,59
1noWnd8QFQD9VLxWEeo4Zf,164170.0,"['dembow', 'dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'trap latino', 'tropical']",Don Miguelo,59
5iqStkZi6QmG8sgQZQrfGN,221071.0,"['alt z', 'contemporary country', 'country', 'country pop']",Danielle Bradbery,58
50nN8IFD4xA67fI4jYbLV4,237472.0,"['grime', 'uk alternative hip hop', 'uk hip hop']",Kano,58
1w67D3PakcxjYGt6xPnnke,76310.0,"['hands up', 'partyschlager', 'pop house']",Darius & Finlay,58
6ySxYu68zTsO5ghsThpGtS,202025.0,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Cosmic Gate,58
2GrNjfw23jqL1NTopPlc6c,135794.0,"['cantautor', 'musica canaria', 'nueva cancion', 'trova']",Pedro Guerra,58
22bukBZvUppuwQwmDz75Gz,340540.0,"['dutch trance', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'trance']",Sander van Doorn,58
3jK9MiCrA42lLAdMGUZpwa,1822879.0,['escape room'],Anderson .Paak,86
718COspgdWOnwOFpJHRZHS,4755356.0,['contemporary country'],Luke Combs,85
0iEtIxbK0KxaSlF7G42ZOp,2448692.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,84
1zNqQNIdeOUZHb8zbZRFMX,1149461.0,"['melodic rap', 'pop rap', 'trap']",Swae Lee,84
